user_id,age_group,gender,city,income_level,meal_type,recipe_name,ingredient_category,purchase_frequency,avg_spend_per_month,review_text,rating,preferred_platform,review_text_clean,sentiment_score,sentiment_label
U2119,65+,Other,Windsor,Medium,Lunch,Palak Paneer,Protein,1,182.79,Loved the flavor!,4.4,Pinterest,loved flavor,0.636,Positive
U2120,18-24,Female,Brampton,Medium,Snack,Dal Makhani,Spices,4,146.75,Delicious and quick to make!,4.2,Instagram,delicious quick make,0.6114,Positive
U2121,18-24,Other,Ottawa,Low,Snack,Butter Chicken,Grains,2,92.01,Loved the flavor!,3.6,Instagram,loved flavor,0.636,Positive
U2122,18-24,Female,Ottawa,Medium,Breakfast,Paneer Tikka,Grains,8,81.8,Would definitely try again!,1.4,YouTube,would definitely try,0.4574,Positive
U2123,18-24,Other,Brampton,Low,Dinner,Masala Dosa,Spices,10,98.88,Too spicy for me.,4.8,Amazon Fresh,spicy,0.0,Negative
U2124,18-24,Male,Hamilton,Medium,Dinner,Paneer Tikka,Spices,9,90.46,Delicious and quick to make!,2.2,Amazon Fresh,delicious quick make,0.6114,Positive
U2125,25-34,Male,Toronto,Medium,Lunch,Tandoori Chicken,Protein,10,129.49,Loved the flavor!,3.4,YouTube,loved flavor,0.636,Positive
U2126,65+,Other,Ottawa,Medium,Dinner,Chole Bhature,Protein,1,123.14,Delicious and quick to make!,4.2,Pinterest,delicious quick make,0.6114,Positive
U2127,55-64,Male,Ottawa,Medium,Lunch,Tandoori Chicken,Dairy,2,131.17,"Great recipe, easy to follow.",1.5,Pinterest,great recipe easy follow,0.7906,Positive
U2128,35-44,Other,Hamilton,Low,Lunch,Butter Chicken,Dairy,6,86.37,Too spicy for me.,3.6,Pinterest,spicy,0.0,Negative
U2129,35-44,Male,Hamilton,Medium,Breakfast,Butter Chicken,Grains,10,117.17,Too spicy for me.,1.1,YouTube,spicy,0.0,Negative
U2130,65+,Female,Mississauga,Low,Dinner,Butter Chicken,Spices,7,37.77,Would definitely try again!,1.4,Pinterest,would definitely try,0.4574,Positive
U2131,65+,Other,Hamilton,High,Snack,Chole Bhature,Grains,2,125.8,Not authentic enough.,3.9,Instagram,authentic enough,0.0,Negative
U2132,35-44,Female,Ottawa,High,Lunch,Tandoori Chicken,Protein,8,167.02,Tastes just like home cooking.,1.6,Pinterest,tastes like home cooking,0.3612,Positive
U2133,35-44,Female,Brampton,Medium,Lunch,Samosa,Vegetables,10,63.01,Too spicy for me.,2.8,YouTube,spicy,0.0,Negative
U2134,25-34,Other,Toronto,High,Lunch,Palak Paneer,Protein,9,139.34,Too spicy for me.,2.0,Pinterest,spicy,0.0,Negative
U2135,45-54,Female,Markham,Medium,Dinner,Butter Chicken,Vegetables,8,95.56,Loved the flavor!,2.7,Instagram,loved flavor,0.636,Positive
U2136,55-64,Other,Mississauga,High,Dinner,Biryani,Spices,9,152.1,"Great recipe, easy to follow.",1.3,Facebook,great recipe easy follow,0.7906,Positive
U2137,18-24,Female,Markham,Medium,Dinner,Tandoori Chicken,Spices,6,126.35,Loved the flavor!,4.0,YouTube,loved flavor,0.636,Positive
U2138,45-54,Other,Brampton,Low,Lunch,Tandoori Chicken,Spices,7,136.19,"Great recipe, easy to follow.",1.3,Amazon Fresh,great recipe easy follow,0.7906,Positive
U2139,65+,Other,Toronto,High,Snack,Masala Dosa,Dairy,6,122.59,Too spicy for me.,4.4,YouTube,spicy,0.0,Negative
U2140,35-44,Male,Toronto,Low,Snack,Rajma Chawal,Dairy,7,173.13,"Great recipe, easy to follow.",3.7,Walmart Online,great recipe easy follow,0.7906,Positive
U2141,45-54,Other,Toronto,Low,Dinner,Rajma Chawal,Vegetables,3,133.9,Loved the flavor!,2.7,Amazon Fresh,loved flavor,0.636,Positive
U2142,55-64,Other,London,Low,Snack,Dal Makhani,Grains,4,91.78,Loved the flavor!,4.5,Amazon Fresh,loved flavor,0.636,Positive
U2143,65+,Female,Brampton,Medium,Lunch,Chole Bhature,Grains,9,123.95,Not authentic enough.,1.7,YouTube,authentic enough,0.0,Negative
U2144,18-24,Other,Windsor,Medium,Dinner,Butter Chicken,Vegetables,3,105.24,Delicious and quick to make!,2.1,Walmart Online,delicious quick make,0.6114,Positive
U2145,18-24,Male,Mississauga,Medium,Dinner,Masala Dosa,Dairy,2,126.5,Would definitely try again!,1.5,Amazon Fresh,would definitely try,0.4574,Positive
U2146,55-64,Female,Mississauga,High,Lunch,Butter Chicken,Protein,7,103.21,Not authentic enough.,2.5,Facebook,authentic enough,0.0,Negative
U2147,55-64,Female,Toronto,Low,Dinner,Butter Chicken,Vegetables,6,92.93,Too spicy for me.,4.9,Pinterest,spicy,0.0,Negative
U2148,35-44,Male,Brampton,High,Lunch,Masala Dosa,Grains,3,127.97,"Great recipe, easy to follow.",1.6,Walmart Online,great recipe easy follow,0.7906,Positive
U2149,18-24,Female,London,High,Dinner,Masala Dosa,Vegetables,6,122.23,Loved the flavor!,4.3,Walmart Online,loved flavor,0.636,Positive
U2150,65+,Female,Toronto,Low,Snack,Palak Paneer,Vegetables,7,162.56,Loved the flavor!,3.6,Facebook,loved flavor,0.636,Positive
U2151,45-54,Female,Hamilton,Medium,Dinner,Paneer Tikka,Spices,6,103.4,Delicious and quick to make!,1.1,Facebook,delicious quick make,0.6114,Positive
U2152,65+,Female,Windsor,High,Dinner,Rajma Chawal,Dairy,1,40.77,Loved the flavor!,4.8,YouTube,loved flavor,0.636,Positive
U2153,25-34,Male,Markham,Medium,Dinner,Paneer Tikka,Spices,1,105.45,Delicious and quick to make!,4.9,YouTube,delicious quick make,0.6114,Positive
U2154,25-34,Male,Mississauga,Medium,Breakfast,Dal Makhani,Dairy,9,54.94,Tastes just like home cooking.,4.7,YouTube,tastes like home cooking,0.3612,Positive
U2155,55-64,Female,Markham,Medium,Snack,Masala Dosa,Vegetables,6,136.63,Loved the flavor!,3.0,Walmart Online,loved flavor,0.636,Positive
U2156,35-44,Female,Ottawa,Medium,Lunch,Chole Bhature,Dairy,2,53.04,Tastes just like home cooking.,1.9,Instagram,tastes like home cooking,0.3612,Positive
U2157,25-34,Male,Toronto,Low,Breakfast,Dal Makhani,Grains,1,80.47,Too spicy for me.,2.6,YouTube,spicy,0.0,Negative
U2158,18-24,Male,Hamilton,Medium,Snack,Masala Dosa,Spices,2,105.51,Would definitely try again!,3.5,Instagram,would definitely try,0.4574,Positive
U2159,65+,Male,Mississauga,Low,Dinner,Paneer Tikka,Vegetables,8,181.76,Delicious and quick to make!,2.5,Amazon Fresh,delicious quick make,0.6114,Positive
U2160,65+,Female,Markham,Medium,Dinner,Samosa,Grains,5,77.08,Not authentic enough.,3.8,Pinterest,authentic enough,0.0,Negative
U2161,55-64,Female,Windsor,High,Lunch,Samosa,Dairy,7,120.5,Tastes just like home cooking.,4.2,Facebook,tastes like home cooking,0.3612,Positive
U2162,45-54,Other,London,Medium,Lunch,Rajma Chawal,Dairy,7,143.2,Not authentic enough.,1.8,Pinterest,authentic enough,0.0,Negative
U2163,55-64,Male,Brampton,High,Snack,Biryani,Grains,2,179.36,Delicious and quick to make!,2.6,Instagram,delicious quick make,0.6114,Positive
U2164,45-54,Female,Mississauga,Medium,Snack,Chole Bhature,Dairy,4,151.11,Tastes just like home cooking.,4.8,Facebook,tastes like home cooking,0.3612,Positive
U2165,55-64,Male,Windsor,Medium,Lunch,Butter Chicken,Spices,2,163.76,Loved the flavor!,2.0,Walmart Online,loved flavor,0.636,Positive
U2166,55-64,Female,Markham,Medium,Snack,Tandoori Chicken,Protein,7,154.57,Loved the flavor!,2.4,Pinterest,loved flavor,0.636,Positive
U2167,55-64,Male,Brampton,High,Lunch,Dal Makhani,Dairy,5,71.64,"Great recipe, easy to follow.",1.1,Instagram,great recipe easy follow,0.7906,Positive
U2168,45-54,Female,Markham,Medium,Dinner,Masala Dosa,Vegetables,1,134.39,Loved the flavor!,2.3,YouTube,loved flavor,0.636,Positive
U2169,45-54,Other,Brampton,Low,Lunch,Samosa,Dairy,2,153.95,Not authentic enough.,2.5,Instagram,authentic enough,0.0,Negative
U2170,55-64,Other,London,High,Breakfast,Biryani,Vegetables,6,81.74,"Great recipe, easy to follow.",1.4,Amazon Fresh,great recipe easy follow,0.7906,Positive
U2171,25-34,Male,London,Medium,Lunch,Chole Bhature,Dairy,4,96.81,"Average taste, could be better.",1.0,Facebook,average taste could better,0.4404,Positive
U2172,35-44,Female,Toronto,Low,Lunch,Chole Bhature,Dairy,7,87.87,"Great recipe, easy to follow.",3.3,Instagram,great recipe easy follow,0.7906,Positive
U2173,35-44,Female,Toronto,Medium,Breakfast,Samosa,Vegetables,2,150.9,Loved the flavor!,2.2,YouTube,loved flavor,0.636,Positive
U2174,35-44,Male,Mississauga,High,Breakfast,Tandoori Chicken,Spices,2,117.23,"Average taste, could be better.",1.1,Instagram,average taste could better,0.4404,Positive
U2175,45-54,Female,London,Medium,Breakfast,Biryani,Protein,6,107.17,"Average taste, could be better.",4.4,YouTube,average taste could better,0.4404,Positive
U2176,45-54,Male,Hamilton,Medium,Breakfast,Palak Paneer,Protein,8,68.73,"Great recipe, easy to follow.",3.3,Facebook,great recipe easy follow,0.7906,Positive
U2177,25-34,Female,Markham,High,Lunch,Tandoori Chicken,Spices,1,117.3,Would definitely try again!,1.7,YouTube,would definitely try,0.4574,Positive
U2178,35-44,Male,Markham,Medium,Snack,Paneer Tikka,Dairy,5,97.3,Loved the flavor!,4.5,Amazon Fresh,loved flavor,0.636,Positive
U2179,35-44,Female,Markham,Medium,Breakfast,Chole Bhature,Protein,1,129.73,Would definitely try again!,2.0,Amazon Fresh,would definitely try,0.4574,Positive
U2180,55-64,Male,Mississauga,Low,Dinner,Biryani,Spices,6,74.28,Loved the flavor!,1.9,Pinterest,loved flavor,0.636,Positive
U2181,45-54,Female,Markham,Low,Lunch,Samosa,Spices,7,127.12,Tastes just like home cooking.,4.6,YouTube,tastes like home cooking,0.3612,Positive
U2182,35-44,Other,Ottawa,Medium,Snack,Chole Bhature,Protein,6,102.44,Would definitely try again!,1.7,YouTube,would definitely try,0.4574,Positive
U2183,65+,Female,Brampton,High,Dinner,Tandoori Chicken,Vegetables,9,70.03,Delicious and quick to make!,4.5,YouTube,delicious quick make,0.6114,Positive
U2184,25-34,Male,Markham,Low,Lunch,Butter Chicken,Grains,3,66.91,"Average taste, could be better.",4.2,Pinterest,average taste could better,0.4404,Positive
U2185,65+,Other,Windsor,Medium,Lunch,Butter Chicken,Vegetables,8,72.92,Loved the flavor!,2.2,Walmart Online,loved flavor,0.636,Positive
U2186,65+,Female,Brampton,Low,Dinner,Chole Bhature,Dairy,3,111.74,Delicious and quick to make!,1.1,Amazon Fresh,delicious quick make,0.6114,Positive
U2187,25-34,Other,Toronto,Medium,Breakfast,Biryani,Vegetables,7,124.84,Delicious and quick to make!,1.3,Amazon Fresh,delicious quick make,0.6114,Positive
U2188,65+,Female,Markham,Low,Breakfast,Biryani,Grains,5,130.79,Not authentic enough.,1.4,YouTube,authentic enough,0.0,Negative
U2189,35-44,Other,Windsor,Low,Dinner,Dal Makhani,Grains,1,132.3,Tastes just like home cooking.,4.6,Pinterest,tastes like home cooking,0.3612,Positive
U2190,45-54,Male,Hamilton,Low,Snack,Paneer Tikka,Spices,4,89.66,Tastes just like home cooking.,2.6,YouTube,tastes like home cooking,0.3612,Positive
U2191,25-34,Female,Windsor,Medium,Breakfast,Dal Makhani,Dairy,9,162.34,Tastes just like home cooking.,1.1,Amazon Fresh,tastes like home cooking,0.3612,Positive
U2192,55-64,Female,London,Medium,Lunch,Dal Makhani,Spices,8,102.31,Delicious and quick to make!,3.2,Facebook,delicious quick make,0.6114,Positive
U2193,65+,Male,London,Low,Lunch,Paneer Tikka,Vegetables,3,138.01,Loved the flavor!,1.8,Pinterest,loved flavor,0.636,Positive
U2194,25-34,Other,Toronto,High,Snack,Samosa,Vegetables,2,113.43,Not authentic enough.,1.9,Instagram,authentic enough,0.0,Negative
U2195,18-24,Male,Ottawa,Low,Lunch,Butter Chicken,Protein,9,135.02,Too spicy for me.,1.6,Amazon Fresh,spicy,0.0,Negative
U2196,18-24,Male,Mississauga,Medium,Breakfast,Samosa,Spices,1,111.43,Tastes just like home cooking.,4.0,Instagram,tastes like home cooking,0.3612,Positive
U2197,45-54,Other,Mississauga,High,Snack,Dal Makhani,Spices,9,135.75,Too spicy for me.,1.0,Walmart Online,spicy,0.0,Negative
U2198,35-44,Male,Hamilton,Medium,Breakfast,Biryani,Spices,7,119.7,Loved the flavor!,2.8,Instagram,loved flavor,0.636,Positive
U2199,45-54,Female,Toronto,Medium,Snack,Paneer Tikka,Spices,2,152.55,Delicious and quick to make!,1.3,Pinterest,delicious quick make,0.6114,Positive
U2200,45-54,Female,Toronto,Low,Dinner,Tandoori Chicken,Grains,5,87.25,Tastes just like home cooking.,3.2,Instagram,tastes like home cooking,0.3612,Positive
U2201,45-54,Female,Ottawa,Medium,Lunch,Masala Dosa,Protein,2,49.2,Not authentic enough.,2.4,Walmart Online,authentic enough,0.0,Negative
U2202,45-54,Male,Markham,Medium,Snack,Masala Dosa,Dairy,5,81.07,Not authentic enough.,1.1,Amazon Fresh,authentic enough,0.0,Negative
U2203,55-64,Female,Mississauga,High,Dinner,Rajma Chawal,Dairy,7,162.76,Tastes just like home cooking.,2.8,Walmart Online,tastes like home cooking,0.3612,Positive
U2204,55-64,Female,Markham,Low,Breakfast,Chole Bhature,Dairy,5,113.82,"Average taste, could be better.",3.3,Pinterest,average taste could better,0.4404,Positive
U2205,25-34,Female,Toronto,Medium,Dinner,Palak Paneer,Grains,2,123.68,"Great recipe, easy to follow.",2.0,Facebook,great recipe easy follow,0.7906,Positive
U2206,18-24,Female,Markham,Medium,Breakfast,Palak Paneer,Protein,5,77.85,"Great recipe, easy to follow.",4.1,Facebook,great recipe easy follow,0.7906,Positive
U2207,45-54,Female,London,High,Snack,Tandoori Chicken,Protein,10,122.62,Tastes just like home cooking.,2.5,Instagram,tastes like home cooking,0.3612,Positive
U2208,25-34,Female,Hamilton,Low,Snack,Rajma Chawal,Grains,6,79.09,Delicious and quick to make!,4.0,Instagram,delicious quick make,0.6114,Positive
U2209,18-24,Male,Mississauga,High,Lunch,Butter Chicken,Spices,5,84.97,"Average taste, could be better.",3.3,Pinterest,average taste could better,0.4404,Positive
U2210,65+,Female,Ottawa,Medium,Lunch,Tandoori Chicken,Vegetables,2,103.9,Would definitely try again!,4.5,YouTube,would definitely try,0.4574,Positive
U2211,35-44,Female,Hamilton,Medium,Snack,Dal Makhani,Spices,6,137.8,"Great recipe, easy to follow.",3.2,Pinterest,great recipe easy follow,0.7906,Positive
U2212,55-64,Other,Brampton,Low,Breakfast,Tandoori Chicken,Dairy,6,142.07,Loved the flavor!,1.7,Pinterest,loved flavor,0.636,Positive
U2213,65+,Male,London,Medium,Breakfast,Masala Dosa,Spices,2,143.16,"Great recipe, easy to follow.",4.3,Walmart Online,great recipe easy follow,0.7906,Positive
U2214,18-24,Male,Ottawa,Medium,Snack,Palak Paneer,Grains,4,56.48,"Great recipe, easy to follow.",4.1,Walmart Online,great recipe easy follow,0.7906,Positive
U2215,65+,Male,Windsor,Medium,Breakfast,Butter Chicken,Dairy,7,119.73,"Average taste, could be better.",4.9,Pinterest,average taste could better,0.4404,Positive
U2216,35-44,Male,Hamilton,Low,Snack,Chole Bhature,Vegetables,1,112.13,Loved the flavor!,1.4,Amazon Fresh,loved flavor,0.636,Positive
U2217,18-24,Female,Toronto,Low,Lunch,Dal Makhani,Dairy,1,58.71,Loved the flavor!,3.4,Instagram,loved flavor,0.636,Positive
U2218,65+,Female,Brampton,High,Breakfast,Chole Bhature,Spices,6,120.64,"Average taste, could be better.",3.0,Pinterest,average taste could better,0.4404,Positive
U2219,55-64,Other,Ottawa,High,Lunch,Masala Dosa,Protein,7,109.98,Would definitely try again!,3.7,YouTube,would definitely try,0.4574,Positive
U2220,55-64,Other,Toronto,Medium,Dinner,Rajma Chawal,Protein,5,140.46,Not authentic enough.,4.9,Instagram,authentic enough,0.0,Negative
U2221,25-34,Male,London,Low,Lunch,Chole Bhature,Protein,10,123.25,"Great recipe, easy to follow.",3.1,Amazon Fresh,great recipe easy follow,0.7906,Positive
U2222,65+,Other,Windsor,Medium,Dinner,Rajma Chawal,Dairy,8,98.03,Delicious and quick to make!,3.7,Pinterest,delicious quick make,0.6114,Positive
U2223,45-54,Other,Brampton,Medium,Lunch,Dal Makhani,Protein,4,157.03,Tastes just like home cooking.,2.4,Facebook,tastes like home cooking,0.3612,Positive
U2224,65+,Male,Mississauga,High,Lunch,Palak Paneer,Grains,3,31.15,Tastes just like home cooking.,2.2,Amazon Fresh,tastes like home cooking,0.3612,Positive
U2225,18-24,Male,Windsor,Medium,Breakfast,Biryani,Vegetables,7,117.43,Too spicy for me.,2.3,Facebook,spicy,0.0,Negative
U2226,18-24,Other,Toronto,High,Lunch,Tandoori Chicken,Protein,4,49.47,Not authentic enough.,1.2,Instagram,authentic enough,0.0,Negative
U2227,65+,Female,Hamilton,High,Snack,Samosa,Grains,1,83.51,Loved the flavor!,2.1,YouTube,loved flavor,0.636,Positive
U2228,35-44,Other,Markham,High,Breakfast,Butter Chicken,Grains,8,140.99,Tastes just like home cooking.,1.7,Instagram,tastes like home cooking,0.3612,Positive
U2229,55-64,Other,Ottawa,Low,Breakfast,Paneer Tikka,Dairy,5,69.03,"Average taste, could be better.",2.8,Facebook,average taste could better,0.4404,Positive
U2230,18-24,Female,Brampton,Low,Breakfast,Paneer Tikka,Dairy,8,63.05,"Great recipe, easy to follow.",2.8,Facebook,great recipe easy follow,0.7906,Positive
U2231,55-64,Female,Toronto,Medium,Lunch,Dal Makhani,Vegetables,8,215.28,Would definitely try again!,4.1,Instagram,would definitely try,0.4574,Positive
U2232,18-24,Male,Mississauga,Medium,Breakfast,Tandoori Chicken,Vegetables,5,65.63,"Average taste, could be better.",3.0,Facebook,average taste could better,0.4404,Positive
U2233,25-34,Male,Markham,Low,Dinner,Tandoori Chicken,Spices,8,186.02,Delicious and quick to make!,2.9,Pinterest,delicious quick make,0.6114,Positive
U2234,45-54,Other,Ottawa,Low,Dinner,Tandoori Chicken,Vegetables,7,113.11,Too spicy for me.,1.9,Instagram,spicy,0.0,Negative
U2235,18-24,Female,Ottawa,Medium,Lunch,Butter Chicken,Dairy,3,99.01,Not authentic enough.,4.4,Pinterest,authentic enough,0.0,Negative
U2236,55-64,Male,Toronto,Medium,Breakfast,Palak Paneer,Grains,4,142.67,"Great recipe, easy to follow.",1.4,Pinterest,great recipe easy follow,0.7906,Positive
U2237,25-34,Other,Mississauga,Medium,Snack,Biryani,Spices,7,173.46,Delicious and quick to make!,4.9,Facebook,delicious quick make,0.6114,Positive
U2238,18-24,Female,London,Medium,Snack,Tandoori Chicken,Vegetables,4,74.16,Loved the flavor!,2.9,Facebook,loved flavor,0.636,Positive
U2239,35-44,Other,Markham,Medium,Dinner,Samosa,Grains,6,99.59,Not authentic enough.,1.7,Amazon Fresh,authentic enough,0.0,Negative
U2240,45-54,Male,London,Medium,Lunch,Biryani,Dairy,2,153.87,"Average taste, could be better.",2.4,Facebook,average taste could better,0.4404,Positive
U2241,18-24,Male,Brampton,Low,Lunch,Butter Chicken,Protein,2,131.52,"Average taste, could be better.",1.1,YouTube,average taste could better,0.4404,Positive
U2242,25-34,Female,Toronto,Medium,Lunch,Tandoori Chicken,Spices,3,164.08,Too spicy for me.,1.7,Pinterest,spicy,0.0,Negative
U2243,35-44,Other,Markham,Medium,Lunch,Dal Makhani,Grains,10,140.6,Delicious and quick to make!,2.3,Walmart Online,delicious quick make,0.6114,Positive
U2244,65+,Female,Brampton,Low,Lunch,Butter Chicken,Dairy,7,192.33,Loved the flavor!,3.2,Facebook,loved flavor,0.636,Positive
U2245,25-34,Male,Windsor,Medium,Breakfast,Biryani,Dairy,3,127.14,Too spicy for me.,1.5,Facebook,spicy,0.0,Negative
U2246,25-34,Male,London,Medium,Breakfast,Rajma Chawal,Spices,3,128.87,"Great recipe, easy to follow.",3.7,Amazon Fresh,great recipe easy follow,0.7906,Positive
U2247,35-44,Other,Windsor,Medium,Breakfast,Rajma Chawal,Spices,4,132.87,Not authentic enough.,4.4,Pinterest,authentic enough,0.0,Negative
U2248,25-34,Other,Windsor,Medium,Snack,Dal Makhani,Vegetables,10,114.3,Would definitely try again!,3.3,Pinterest,would definitely try,0.4574,Positive
U2249,35-44,Other,Markham,Medium,Breakfast,Chole Bhature,Vegetables,6,153.92,"Average taste, could be better.",2.2,Amazon Fresh,average taste could better,0.4404,Positive
U2250,18-24,Female,Ottawa,Medium,Lunch,Paneer Tikka,Spices,1,129.48,"Great recipe, easy to follow.",1.5,Instagram,great recipe easy follow,0.7906,Positive
U2251,35-44,Other,Brampton,High,Lunch,Dal Makhani,Spices,6,151.53,Tastes just like home cooking.,1.1,Pinterest,tastes like home cooking,0.3612,Positive
U2252,35-44,Other,Windsor,Low,Snack,Rajma Chawal,Grains,8,157.78,"Great recipe, easy to follow.",3.9,YouTube,great recipe easy follow,0.7906,Positive
U2253,45-54,Male,Mississauga,High,Snack,Dal Makhani,Vegetables,8,137.14,Would definitely try again!,3.5,Pinterest,would definitely try,0.4574,Positive
